3432:76,7491,15720,3937,20405,19907,9654,9142,8890,29221
3450:508,1069,2848,348,6545,13838,5689,1149,24854,20807
3453:2318,984,1400,8860,801,5557,1081,2685,135,7711
3475:146,5169,2743,10510,7990,12056,44738,19288,8766,18221
3478:17,302,654,76,616,58,8,84,29,650
3479:322,182,22,331,1009,220,1696,1044,4049,153
3480:58,81,285,861,162,190,1550,780,1140,1403
3490:17,302,654,76,616,58,8,866,84,29
3500:17,302,654,76,616,58,8,84,29,650
3514:17,302,654,76,616,58,8,84,29,650
3529:32499
3546:616,591,1305,1424,4328,15583,11459,2831,1393,4497
3547:17,302,654,616,58,8,84,29,650,518
3551:3177,29087,9878,63990,67957,86948,3342,21659,74432,47531
3557:2275,2318,463,984,5480,661,352,1400,8860,297
3572:52546,31775,29630,56825,60680,81034,87374,110194
3579:302,654,616,58,8,84,29,518,542,354
3580:81,262,3423,5663,2241,7211,13544,3718,3374,12022
3593:302,654,616,58,8,84,29,650,518,542
3599:262,826,1444,5663,6303,8187,20288,10752,425,13726
3609:866,70,542,354,138,15,361,61,861,32
3610:8,84,70,564,518,354,226,1102,138,736
3613:6545,13894,16340,6616,24517,47041,3394,16715,2630,42275
3628:4204,9102,10573,33648,34000,40039,4105,104513,65775,42490
3656:302,654,616,29,542,1102,138,15,289,101
3657:302,654,616,58,84,29,542,354,1102,138
3663:17,302,654,76,616,58,8,84,29,650
3674:17,302,654,616,58,8,84,29,650,70
3684:11824,3460,80992,33031,88545,104197,109728,49556
3685:226,986,199,1730,385,3789,10039,1888,2379,5097
3686:26824,20608,111839,63779,114611,88313,18318,65371,7390,94588
3692:58,4174,1567,530,1424,2166,11459,766,5025,2769
3694:236,356,511,1957,3448,14750,12253,8861,4203,4756
3701:17,302,654,616,58,8,84,29,650,518
3702:2031,1970,19950,30348,13918,10617,29859,21044,26234,42490
3717:17,302,654,616,58,8,84,29,650,81
3721:17,302,654,616,58,8,84,29,650,70
3728:901,2414,347,21285,5277,885,1351,16995,14993,31315
3735:17,302,654,76,616,58,8,866,84,29
3736:17,302,654,76,616,58,8,866,84,29
3737:17,654,76,84,29,354,1102,138,301,736
3751:302,654,616,58,8,84,29,650,564,518
3752:654,866,29,354,1102,138,15,361,162,239
3800:17,302,654,76,616,58,8,84,29,650
3811:5975,9006,1337,21249,25184,5372,7524,3243,6192,2392
3820:302,654,616,58,8,84,29,650,564,518
3840:17,302,654,616,58,8,84,29,650,70
3846:302,654,76,616,58,8,84,29,650,564
3849:17,302,654,616,58,8,84,29,650,70
3850:17,302,654,616,58,8,84,29,650,70
3857:17,302,654,58,8,84,29,518,542,354
3859:302,654,616,58,8,84,29,650,564,518
3862:301,327,698,32,787,1119,656,103,891,1126
3888:354,358,1344,710,441,5767,357,4919,731,2024
3911:45,548,10640,7019,3702,29552,29310,22686,3018,20440
3921:226,1023,205,731,535,140,229,3423,1749,8283
3929:17,302,654,76,616,58,8,84,29,650
3930:302,654,616,58,84,29,518,542,354,1102
3934:41004,44934,65778,34710,71178,3727,25817,50975,115001,29058
3947:17,302,654,76,616,58,8,84,29,650
3950:17,302,654,76,616,58,8,84,29,650
3962:616,650,542,508,15,101,6,238,245,61
3974:3514,4589,4797,8694,601,17656,16504,25282,15627,25768
3975:654,616,58,8,29,650,564,518,542,1102
3988:508,245,1410,2733,1205,140,3423,827,8873,3313
4001:3797
4006:2030,1535,3632,1217,5819,4018,3093,2527,14904,34048
4007:1884,60095,21849,78553,62462,74775,37737,77744,3803,10666
4008:70,873,4368,9163,40691,9541,40061,12445,36085,24763
4009:698,65,1196,364,1535,999,1511,826,1086,1332
4028:140,1509,1749,7211,3718,550,8511,22597,8667,16286
4031:508,5689,11252,16708,25174,22070,3018,10676,22412,7377
4035:970,3207,10466,18194,5108,46418,11385,65148,89812,20076
4053:226,508,61,32,902,364,486,483,1405,656
4064:17,302,654,616,58,8,84,29,650,81
4067:302,654,616,58,8,84,29,650,564,518
4068:1287,8728,10067,3960,43591,19318,34032,10984,29357,5428
4069:17,302,654,76,616,58,8,866,84,29
4075:3877
4076:3878,45461,87178,65579,41634,30861,91878,38697,58448,26195
4084:302,654,616,58,8,84,29,650,564,518
4091:654,616,8,84,29,81,518,542,354,1102
4098:6456,18687,9862,29914,4228,26871,9041,55674,32895,37149
4103:17,654,84,29,518,354,1102,138,301,736
4104:17,654,84,29,564,518,542,354,1102,138
4124:2642,135,11255,6772,3709,8102,18240,25202,11433,21640
4132:616,8,650,564,518,542,354,1102,508,301
4134:17930,3931,24768,67198,106061,110287,79740,111949,33892,122533
4138:81,508,899,364,1023,48,2162,1187,780,116
4140:1460,5738,297,5890,9375,7404,23294,6755,14662,14113
4149:52911,72306
4158:76,2548,2715,1326,1446,984,2153,14754,5480,1400
4164:542,226,899,61,32,787,902,364,273,1405
4167:1382,2140,1606,12776,25022,40048,2117,7735,3025,28428
4171:11563,3971,21905,19302,2766,72128,18569,66525,9019,35279
4177:564,15,902,1405,402,103,1099,1403,114,1126
4179:654,58,29,354,1102,15,6,61,322,861
4184:17,302,654,616,58,8,84,29,650,70
4190:3737,20994,10762,55545,27086,28163,12544,71332,31182,104616
4209:3676,100327,42075
4210:289,4413,2266,1927,1324,7800,4497,2163,5753,11633
4211:4024,7713,40038,40470,108608,28789,43926,88132,91309
4213:17,302,654,616,58,8,84,29,650,70
4223:4036
4237:17,302,654,616,58,8,84,29,650,81
4242:616,58,8,866,84,518,542,354,1102,15
4248:3132,26401,13082,83762,85144,86333,51319,86884,86910,53372
4249:76,2275,352,670,12722,7491,15720,3937,12254,6665
4265:395,393,4080,16480,63490,53941,28460,44329,57630,82225
4269:302,654,76,616,58,8,84,29,650,70
4273:17,302,654,616,58,8,84,29,70,518
4275:302,654,84,29,650,354,1102,138,15,101
4277:302,654,616,58,8,866,84,29,650,70
4281:302,654,616,58,84,29,650,564,518,542
4301:302,654,616,58,8,84,29,650,70,564
4303:76,8,564,518,542,736,15,289,101,61
4304:17,302,654,76,616,58,8,866,84,29
4344:616,542,138,15,101,61,322,861,32,162
4353:2937,1131,4664,19411,31954,49643,21695,393,1331,3306
4357:76,931,402,225,3162,5286,2831,1521,2366,372
4365:2342,696,1147,12722,7225,3698,4940,175,16381,7298
4371:861,873,1023,1099,1558,1511,2583,4181,2944,4187
4372:17,654,84,518,542,354,1102,508,138,301
4399:302,654,616,58,8,84,29,650,70,564
4400:76,616,58,650,564,518,224,542,1102,736
4407:17,302,654,616,58,8,84,29,650,70
4424:44885,1577,76002,77985,11896,12446,33375,4242,14771,102079
4426:40596,9363,10463,3926,25551,4244,4455,54878,60193,29047
4436:564,873,931,353,1002,1539,2583,2268,834,1951
4453:7991,56396,4273,71905,37794,84163,49208,88754,50219,95577
4457:518,65,568,4268,3233,999,1511,496,2193,1987
4458:1703,4971,38875,3694,20681,40513,30854,21499,30735,38993
4466:302,654,616,58,8,866,84,29,650,564
4469:302,654,616,58,8,84,29,650,564,518
4482:302,654,76,616,58,8,84,29,650,70
4507:17,654,8,84,29,518,354,1102,138,301
4514:302,654,29,354,1102,508,15,361,101,6
4517:17,302,654,76,616,58,8,84,29,650
4519:4336,49928,107592,50034,108664,8327,112667,114967,71264,18037
4522:6678,8759,8275,1547,25481,4625,3695,4341,40840,21479
4530:76,616,58,70,564,542,138,736,15,289
4537:294,4542,4032,3378,17717,7003,6040,10955,32433,8332
4543:542,361,698,546,1790,633,254,1009,4880,5292
4562:76,508,65,1965,1544,5286,388,967,372,670
4578:302,654,616,58,84,29,650,518,542,354
4588:654,58,29,354,1102,736,289,101,322,861
4618:1382,710,1744,1764,1987,1002,774,1190,472,5117
4633:1121,23183,33447,14769,18150,31670,63166,68787,74316,24058
4637:10463,25551,40596,3926,9363,4455,54878,4244,50294,60193
4640:17,302,654,616,58,8,84,29,650,70
4641:378,4755,1790,1352,2275,2880,1527,3107,189,4825
4642:17,302,654,616,58,8,84,29,650,81
4651:239,3323,3144,193,7257,9480,8056,3753,4223,23867
4665:17,302,654,76,616,58,8,84,29,650
4666:86873
4682:13060,25589,33595,4498,93881,54506,16951,34204,22967,75809
4687:17,302,654,616,58,84,29,518,542,354
4692:17,84,354,1102,301,289,245,2030,131,1348
4696:9267
4702:23552,17804,277,61918,6492,20153,20230,80060,68638,6753
4730:17,302,654,616,58,8,84,29,70,518
4736:17,654,84,29,518,354,1102,138,301,736
4745:17,302,654,76,616,58,8,84,29,650
4749:76,1382,5567,4919,1508,54,5000,3162,18,2531
4751:4575,76321,21207,37042,26342,36700,77570,37680,25822,56548
4760:2265,1913,2717,6387,22856,31633,4427,22614,4586,40263
4762:29,564,1140,1511,1476,1086,1578,1332,1305,4414
4767:76,7491,15720,8167,3937,12332,17527,3054,20405,8574
4774:17,302,654,616,58,8,84,29,650,70
4779:749,1822,493,699,2097,578,2428,4275,8150,7059
4788:17,302,654,76,616,58,8,84,29,650
4789:22610
4794:17,84,354,1102,301,289,2030,1348,1403,114
4796:9354,19547,10404,33562,37811,32648,13335,81699,34799,47914
4797:17,302,654,76,616,58,8,84,29,650
4802:17,654,84,29,518,542,354,1102,138,301
4816:5303,6009,11975,35,37053,42803,4645,5069,21472,8304
4831:17,302,654,616,58,8,84,29,650,518
4834:302,654,616,58,8,84,29,650,70,564
4852:76,81,698,5767,731,3423,1749,8283,2241,1888
4863:508,301,1405,119,891,999,116,1987,8213,4697
4870:866,394,591,726,1772,1728,3204,18291,9311,6284
4875:17,302,654,616,58,8,84,29,650,70
4889:17,302,654,76,616,58,8,84,29,650
4894:361,2139,500,1471,1164,2008,6207,6916,1995,9106
4898:4732
4910:17,84,354,1102,301,289,1410,3234,1348,114
4919:70,542,354,226,138,301,15,101,61,363
4926:17,654,84,29,518,542,354,1102,138,301
4934:4755,441,840,1352,9354,1527,3107,189,10041,157
4935:28,9849,24081,66680,73294,27477,53811,9928,40515,20654
4944:3737,24309,37199,18601,30029,4959,15464,20571,37539,104616
4946:226,119,1127,8166,7741,5119,3966,6036,7217,8205
4949:21963,8930,9758,12278,99807,91311,102051,118493,23828,28406
4951:827,1970,6733,7158,11243,21687,20040,17995,19015,10617
4956:302,654,29,70,542,354,1102,138,6,61
4961:500,2548,782,5262,5812,17403,12092,15772,8651,8735
4984:24054,4826
4986:302,654,616,58,8,84,29,650,70,564
4991:51581
4992:61,162,364,1403,1511,1086,1578,2326,194,4904
4998:302,654,616,58,84,29,70,518,542,354
5001:302,654,616,58,8,84,29,650,564,518
5002:1495,9216,52460,31214,34922,65611,20284,72128,5590,64885
5006:285,986,5575,348,2579,2770,5991,6548,3666,9480
5007:245,1744,1002,1460,5117,1065,3307,5287,3142,2657
5011:1272,72964,4862,31453,53713,103788,64463,18170,115725,117347
5015:245,6812,1708,33839,30543,11609,12908,29999,15510,19037
5018:17,302,654,616,58,8,84,29,650,81
5031:17,302,654,616,58,8,84,29,650,564
5039:30786,11200,41376,23373,82480,83535,29230,90300,79523,21327
5040:616,8,84,518,542,1102,508,301,15,289
5047:402,103,9691,1165,9929,5346,1708,1926,34048,5757
5048:2292,1318,13346,10121,785,1811,2615,18056,9906,50153
5079:17,302,654,616,58,8,866,84,29,650
5086:81,564,226,361,698,901,780,96,999,546
5088:1804,1822,6916,702,13458,2542,6868,151,15370,1673
5089:97,22572,13842,27564,10680,55697,16949,7610,39918,57270
5090:1600,11085,5744,4953,41791,26380,13115,94346,43164,76028
5097:1030,1435,26483,1745,2289,8745,28020,53785,14521,52631
5107:301,931,1535,1550,2168,1825,3855,3163,1212,5286
5108:500,5812,17403,20279,12227,11157,53145,8485,7305,76092
5119:17,302,654,616,58,8,84,29,650,564
5120:254,3081,15573,702,13083,20467,16642,8818,14584,56260
5129:1326,1205,1528,7585,1400,574,801,5557,2103,135
5147:17,302,654,616,58,8,84,29,650,70
5148:5019
5176:58,289,101,2162,1140,3101,1511,1804,1476,875
5180:5048,49582,60776,5079,81976,44224,8376,43,107658,21361
5188:378,4194,371,3775,1542,4261,5450,1458,12522,11260
5202:51433
5207:3191,5731,10493,3866,9472,5088,1519,95572,50671,34443
5208:302,654,616,58,8,84,29,650,70,564
5214:65,9580,5119,25617,18914,18197,7154,9108,21462,17888
5217:238,1109,447,3191,10181,8462,14894,10040,7317,24672
5247:486,4904,888,642,1624,2168,1231,211,1509,4328
5271:226,45806,16685,9812,30995,9225,21513,32034,50671,14918
5276:25974,32280,58142,1623,20744,73638,20963,19929,47134,21877
5279:302,654,76,616,58,8,866,84,29,650
5288:17,84,354,1102,301,736,289,327,787,1405
5294:518,542,15,101,899,245,61,322,363,32
5299:17,302,654,76,616,58,8,84,29,650
5300:301,1023,1410,1535,859,1403,999,1511,199,496
5306:542,1393,7257,9929,17124,15869,34048,24672,792,23403
5307:5192
5309:899,1119,94,901,48,2162,1187,891,496,1764
5323:14942,82586,23357,114937,12622,81755,56388,100430,30562,70417
5325:59582,89362,62270,16073,105630,31976,37315,70166,5210,100151
5329:899,48,2162,1187,875,5292,6450,4420,3389,249
5335:17,84,518,354,1102,301,736,289,1348,114
5358:327,2583,12066,889,8095,14894,5905,2246,161,4064
5361:654,58,29,354,1102,138,289,285,6,61
5364:76,698,1196,40,826,4181,2172,1624,392,1231
5378:17,302,654,616,58,8,84,29,650,70
5385:17,302,654,616,58,8,84,29,650,70
5387:302,654,616,58,8,84,29,650,81,70
5397:17,302,654,616,58,8,84,29,650,70
5398:215,35630,51444,28452,5174,10249,23929,19865,70418,28094
5403:17,302,654,616,58,8,84,29,650,70
5425:58,138,289,101,322,861,162,554,1196,902
5433:17,302,654,616,58,8,84,29,650,518
5434:986,1200,5553,13126,408,17317,9592,2446,21462,5651
5435:302,654,616,58,8,84,29,518,542,354
5436:17,302,654,8,866,84,29,518,354,1102
5438:17,302,654,616,58,8,84,29,650,564
5449:262,14013,1851,41129,18530,13785,31773,55569,69260,57407
5455:616,58,564,518,542,354,1102,736,15,289
5456:902,675,2083,11406,16593,13684,408,9451,7882,1778
5458:1410,3618,9598,5783,2347,2958,26848,10639,31726,400
5462:17,302,654,616,58,8,84,29,518,542
5472:81,3137,1884,140,3423,1749,2241,1888,3819,7211
5474:17,302,654,616,58,8,866,84,29,650
5477:533,3177,5254,1397,9054,4889,14268,13166,4656,4002
5478:1446,3977,905,13895,12136,3171,39800,1713,5675,9196
5479:1521,1501,2526,1033,2419,10904,26299,5361,4678,11854
5480:17,302,654,616,58,8,84,29,650,70
5499:81,262,780,840,5767,3137,731,140,229,3423
5500:5382,69872,52778,99656,54464,111688,112645,119978,79221,84530
5502:18,14035,15122,17123,1486,21828,43893,54038,16401,6773
5512:616,70,564,518,542,15,289,101,245,61
5527:17,654,84,29,354,1102,138,301,736,289
5529:5422,75526
5530:616,58,542,15,101,6,61,322,861,32
5535:70,508,4187,1205,288,827,5286,653,42,18593
5536:1218,4213,60036,29626,51999,48943,3921,22343,74662,89720
5542:542,32,787,873,65,902,364,1405,931,656
5551:17,302,654,76,616,58,8,84,29,650
5562:654,162,94,239,2030,1140,1403,1511,146,1476
5580:17,302,654,616,58,8,84,29,650,70
5584:4308,12968,2260,2856,11577,7940,5486,46572,24065,86115
5601:302,654,616,58,8,84,29,650,70,564
5611:17,302,654,616,58,8,84,29,650,564
5632:302,654,616,58,8,84,29,650,70,564
5640:5550,36668,49954,46703,38984,78052,88324,117153,50994,81521
5644:533,1397,9054,4889,14268,4656,13594,4002,53686,17319
5645:5857,2829,3960,31108,11484,36725,443,63248,45608,29357
5656:17,302,654,616,58,8,84,29,650,564
5666:8197,10641,1912,7795,21171,8442,19536,20045,28988,11724
5683:354,168,1326,3307,984,5480,661,1400,8860,760
5691:5606
5696:518,245,94,2233,4919,2955,472,86,803,54
5702:17,302,654,616,58,8,84,29,650,70
5707:4755,1460,1205,385,1359,827,2880,1527,3107,189
5717:358,4021,4671,2215,12861,13959,2543,203,19152,8392
5718:866,354,361,899,273,48,2162,1187,6450,278
5721:699,19691,40841,53232,33890,76028,7808,84295,48607,10191
5722:302,654,616,58,8,84,29,650,564,518
5741:17,302,654,616,58,8,866,84,29,650
5765:616,861,1196,931,1405,999,1511,826,591,1305
5766:2406,5693,14404,51980,29596,60771,94138,32455,41410,81536
5780:302,654,76,616,58,8,84,29,650,70
5784:564,2618,1499,1804,1475,472,3231,2266,1231,530
5788:76338,5716,3591,41000,18709,41373,47847,74483
5798:1119,1405,5998,270,9077,3675,7059,8151,1163,10511
5803:17,302,654,616,58,8,866,84,29,650
5817:17,302,654,76,616,58,8,866,84,29
5822:19197,8901,31723,2534,5766,66680,37452,26278,25556,14596
5834:76,364,273,1086,1001,6901,2831,1299,2843,670
5858:70,698,1023,96,1069,1790,124,1551,2318,2464
5863:1589,7334,7622,9594,2904,14259,9435,11855,14685,8867
5864:654,76,616,58,29,650,70,564,518,542
5865:9662,8226,17855,48832,2400,63371,29473,24059,31813,6998
5866:5767,1326,4292,35229,2012,37594,14662,11859,2084,30880
5876:353,1002,2268,1951,8457,185,16036,4856,24568,6812
5884:8,518,542,15,289,101,6,238,61,861
5890:29,568,97,1690,2831,16288,14617,8445,5320,4563
5891:5833,55418
5892:44201,61544,107617
5894:718,1871,44,2312,4190,3167,4342,5403,10239,23595
5896:82447,14817,65127,78685,118550,119275,43442
5904:31058,35989,91431,11152,66718,92712,93649,95617,98932,35798
5905:8,5998,803,9077,4027,13273,15507,16676,10507,61772
5922:17,302,654,616,58,8,84,29,650,518
5923:8,564,518,101,861,32,787,554,1196,902
5943:15,1109,3234,2831,965,5961,1800,7257,9311,11044
5947:1201,5887,10860,39828,41071,30694,65522,32709,20261,17342
5956:17,302,654,616,58,8,84,29,650,70
5964:616,518,542,15,289,101,6,238,61,322
5978:3043,12848,78027,5916,39269,71379,33869,102446,37524,75453
5990:65,97,146,674,3632,967,372,3292,7827,1125
5994:5932,63574,64804
6001:2512,2414,385,10267,1867,782,13567,4792,2833,1740
6002:202,5925,9005,32798,3564,75642,14718,7993,10538,52478
6013:1772,2631,3265,5956,9313,12236,12435,4508,1878,18293
6018:94,1405,7210,10369,9080,2698,928,14894,6640,14904
6020:2848,4,538,10305,28945,11358,3746,5962,19795,14524
6027:17,654,84,29,354,1102,138,301,736,15
6031:24143,63666,25915,14175,112723,49961,5970,30374,14642,13519
6062:262,947,5663,14013,1851,41129,13785,18632,9654,17382
6067:70,899,1023,1245,1462,48,2162,1187,875,2121
6073:302,654,58,29,1102,6,861,162,394,239
6076:616,238,327,861,162,554,1196,486,394,356
6078:6503,7021,3992,15921,9101,11717,18139,13408,51517,12724
6083:61,7210,8365,14904,8934,5749,6137,21051,19037,1647
6093:17,302,654,616,58,8,866,84,29,650
6109:953,6503,2609,4275,10850,15921,18139,10871,17229,51517
6110:802,45484,27534,10772,59300,10444,70663,7796,44586,52697
6118:17,302,654,616,58,8,84,29,650,70
6128:17,302,654,616,58,8,84,29,650,70
6135:2068,5545,5254,20889,11780,28613,443,52105,52434,42881
6137:17,302,654,616,58,8,84,29,650,70
6139:84,1102,947,486,1762,303,908,803,2266,7407
6140:45,2429,10466,1778,3018,27056,10960,17979,38240,9502
6145:6102,30330,13186,1761,113497,18792,33218,94897,39958,67166
6146:110943
6155:17,302,654,616,58,8,84,29,650,70
6161:398,294,1002,2292,4697,2602,1991,1007,4320,6548
6162:58,289,101,6,861,162,554,486,239,483
6164:81,205,2967,3423,1749,2241,1888,7211,13544,2379
6179:7926,10981,911,13341,10180,5319,4040,14814,25145,17316
6186:58,289,101,861,32,162,554,486,656,402
6192:70,1382,1023,1109,1535,1462,225,1126,999,1511
6202:76,225,1709,375,670,12218,7491,5022,15720,3937
6205:76,866,361,6759,254,1168,1995,13420,6708,1728
6207:17,654,84,542,354,1102,301,736,15,289
6210:616,58,8,84,518,542,354,1102,138,736
6219:4825,3172,7880,6601,23884,46903,15016,14401,15608,8225
6228:17,302,654,616,58,8,84,29,650,70
6270:826,1551,2602,392,699,1598,9080,425,10244,7505
6271:17,302,654,616,58,8,84,29,650,518
6274:6241,85894
6283:17,302,654,616,58,84,29,650,518,542
6290:1511,892,11633,10040,15534,11276,12782,6036,626,61158
6292:219,8483,19337,26854,10664,80125,43505,90199,32085,2047
6298:327,1558,1287,1930,6793,1795,388,12066,889,8095
6301:302,654,616,58,8,84,29,650,70,518
6312:20309
6331:81,262,378,780,5767,3137,2715,731,1884,2967
6336:508,736,899,873,378,48,2162,1187,496,4755
6338:17,302,654,76,616,58,8,866,84,29
6345:17,302,654,616,58,8,84,29,650,81
6351:2265,1913,6387,8715,805,31633,22856,8349,5726,22614
6357:17,302,654,616,58,8,84,29,650,70
6371:302,654,29,224,1102,15,101,285,6,61
6391:69582
6392:76,8,81,564,518,226,101,698,787,554
6395:4708,4966,16174,3524,46591,27344,10939,74966,76765,2226
6404:719,2318,801,8733,2642,1081,4877,9783,2888,7180
6407:17,654,84,518,354,1102,138,301,736,15
6413:2596,2025,5403,20235,56701,8891,93148,12176,45103,52869
6420:1682,399,2632,18669,6411,2660,7404,6755,3721,17186
6450:17,302,654,616,58,8,84,29,650,70
6457:26715,6454,83297,23602,65223,67366,75636,44315,77984,7937
6469:138,901,449,720,5581,42,3972,10707,786,6548
6475:302,654,76,616,58,866,84,29,650,564
6520:81,226,262,1382,986,1023,901,1405,1535,656
6536:6531,16350,16463,13700,26575,77930,38537,71688,7195,37359
6543:302,654,616,58,8,84,29,650,518,542
6555:17,302,654,76,616,58,8,866,84,29
6565:1783,46917,3812,19316,10757,28785,6398,27548,12580,16118
6568:8069,157,8772,4257,3196,10541,27070,5627,7160,14793
6569:6569
6587:76,616,58,564,15,289,101,6,61,861
6593:302,654,616,58,84,29,542,354,1102,138
6594:70,899,48,2162,1187,2265,1099,875,1913,6545
6597:226,45,2512,2342,8384,659,6207,9024,2293,9347
6600:986,17317,41715,53395,52162,77570,92488,4331,41266,52942
6601:18301,21149,6612,39707,22181,26496,76519,89439,105229,121704
6602:30436,6615,94576,97278,35715,103717,111418,65559,21063,10500
6603:3126,37042,25822,71599,33086,99188,61151,44631,33152,99389
6641:650,15,101,327,61,861,32,787,65,554
6642:17,302,654,76,616,58,84,29,650,564
6655:70,361,429,205,1995,9567,1370,1728,5157,3309
6658:1348,3039,16343,42701,6712,45268,20505,3960,12999,36417
6671:16208,22266,28076,37282,45284,68743,85045,25960,36649,66882
6676:736,361,398,155,944,510,18,720,3563,2181
6682:17,302,654,616,58,8,84,29,650,70
6694:6720,27741,31969,58143,36868,97047,121221,65038,35183,36005
6698:105969
6723:76,378,719,984,5480,661,1400,760,1867,801
6724:2609,3146,29357,24076,1635,62462,6409,83871,30283,5706
6725:29,330,612,4049,8445,1875,5961,1653,6640,12632
6728:17,654,616,58,8,84,29,518,542,354
6735:302,654,76,616,58,8,84,29,650,70
6736:8,84,564,518,542,1102,736,15,289,101
6737:262,65,431,2429,5663,372,2698,10275,14894,3554
6749:984,1400,8860,1867,801,2642,2103,5557,1081,2685
6755:84,1102,1762,2668,2570,4563,3588,16676,7508,13498
6773:17,302,654,76,616,58,8,866,84,29
6792:616,58,8,84,518,542,354,1102,736,15
6793:17,302,654,616,58,8,84,29,650,70
6843:17,302,654,616,58,8,866,84,29,650
6851:8,518,508,2548,114,1511,4755,1762,5998,1352
6881:2292,785,32616,17546,26885,78050,21970,39167,7852,21799
6883:301,62,182,394,1744,1065,3429,1231,2185,3855
6886:17,302,654,616,58,8,866,84,29,650
6889:17,84,354,1102,301,1348,3017,392,3429,4025
6894:25149,5152,6922,112582
6895:361,1995,13420,1728,1756,1649,2389,8218,13083,20467
6898:76,564,698,262,358,986,96,194,3144,2967
6903:76,866,361,2265,1913,254,1995,13420,1728,7491
6932:1245,2251,12023,2494,1074,6073,3018,56660,374,15615
6933:731,128,2181,8983,4190,11508,9250,38257,18298,408
6935:6972,97616,104512,17520,111979,113270,36213,114998,39786,40281
6939:84,70,518,542,354,1102,138,301,736,15
6948:36229,83890,58871,14973,31819,74415,81784,40887,42118,84406
6950:6985
6958:6994,41847,113365,957
6960:866,901,1790,1760,1728,2704,1095,9662,14498,20467
6966:25282,16504,20216,22646,37879,34902,9667,11634,17533,24014
6977:4542,4486,14929,14887,27858,10955,473,10561,7922,355
6982:866,4239,2528,4146,7703,10692,2354,13083,20467,8818
6983:7025
6984:873,7048,790,418,2149,4368,9163,12427,36085,24763
6992:1002,774,3506,1827,2696,2714,2403,3207,1524,16036
7005:17,302,654,616,58,8,84,29,650,70
7019:302,654,616,58,84,29,650,564,518,542
7027:7092
7034:302,654,76,616,58,8,84,29,650,70
7035:17,654,84,29,518,542,354,1102,138,301
7036:138,301,3855,5581,42,786,14904,12915,21333,8845
7044:17,654,84,29,70,518,354,226,1102,138
7053:901,1790,124,1451,1131,1326,834,2337,2068,4292
7059:168,801,2685,7180,5488,9265,4873,13194,5023,3709
7069:119472
7077:7131,31168,32107,64725,77790
7096:65722
7112:87556,27648,31143,35688,26621,41626,5455,7182,75057,41085
7116:508,61,1549,407,219,54,3313,3757,3163,6923
7118:17,302,654,616,58,8,84,29,650,518
7133:17,302,654,76,616,58,8,84,29,650
7137:30669,8563,28323,26165,32568,40800,35500,76265,34038,7212
7140:8,5998,803,7407,9077,4027,13273,15507,16676,8910
7159:17,302,654,616,58,8,84,29,650,70
7173:486,11208,3795,11888,12362,5511,1829,13357,8649,21873
7178:4900,1288,1596,1952,29205,52772,11676,443,977,5639
7183:17,302,654,76,616,58,8,84,29,650
7184:94727
7188:7286
7192:17,302,654,616,58,8,84,29,650,70
7196:7295,100992
7203:866,508,361,1382,546,1451,254,1131,1508,533
7214:354,899,245,1119,94,1410,2030,1405,48,2200
7224:245,787,65,364,1410,1405,402,2200,119,103
7225:7326,18087,45418,21514,105578
7230:56592
7232:70,1730,385,10039,1302,5097,3568,890,805,4743
7239:542,1393,7257,9929,17124,15869,24672,34048,792,1943
7242:7335,19029,5611,44935,22848,7614,9782,94354,20037,43282
7254:62715,38193,34208,58624,94421,7345,103073,103841,113255,122516
7268:302,654,616,58,84,29,650,542,354,1102
7291:1002,13814,11260,3246,19692,28577,31492,22931,4954,13020
7294:616,8,84,564,518,542,354,1102,508,138
7299:17,302,654,616,58,8,84,29,650,70
7303:37147,37152,90600,30808,8518,35165,79013,83785,7401,31468
7326:17,84,354,1102,301,289,698,2139,1535,1348
7340:15238,22498,8897,70959,23289,35056,43710,95738,46608,82253
7346:76,238,698,901,1535,1511,1086,2233,3250,4919
7348:1832,24203,31367,23485,23929,63132,47837,86037,5680,34546
7351:7455
7356:44,11899,12136,5403,38736,8470,18448,14906,28585,41398
7366:17,302,654,616,58,8,84,29,650,70
7367:7497,3946,10521,7480,95077,10284,17531,22706,37392,112580
7383:21555,19886,63014,86531,24728,42725,101979,7501,35646,80675
7397:616,224,861,162,1196,182,486,483,1245,45
7410:76,986,3137,1884,3423,4021,8283,1888,4513,7211
7414:182,749,1476,10491,3531,6691,11818,3169,12782,19877
7419:1326,10778,35229,3083,23294,14662,27588,14352,7544,11859
7429:7554
7433:17,84,354,1102,301,289,394,356,190,1535
7444:2139,1987,1077,9594,6247,14259,5140,5119,38,61158
7451:3440,69,1917,38690,17944,55235,52829,65161,93408,87205
7461:76,2582,670,7491,15720,3937,20405,19458,2962,37594
7466:353,1951,185,18359,16514,25363,7779,20711,15489,29097
7467:17,302,654,616,58,8,84,29,650,564
7488:17,302,654,76,616,58,8,84,29,650
7489:14819,7612,24032,50463,58835,85656,49652,67350,38713,68947
7517:7649,58738
7518:17,302,654,616,58,8,84,29,650,518
7519:17,302,654,616,58,8,84,29,650,81
7527:16229,2559,5587,20300,2142,39395,15642,33882,70923,63084
7542:901,2318,3524,25393,34138,7861,11456,39276,13299,21053
7555:7686,116662,39066,117659,47388,72027,73619,81074,90038,93182
7556:2312,28632,23595,48210,31342,8419,9656,22059,27209,16151
